Position (m),Bz field (G)
0.08399999999999963,23319.369906796892
0.08409999999999984,23440.483323426706
0.08419999999999961,23561.97199070254
0.08429999999999982,23683.8294502683
0.08440000000000003,23806.049070958947
0.0844999999999998,23928.624048453577
0.08460000000000001,24051.547405056222
0.08469999999999978,24174.81198960823
0.08479999999999999,24298.41047753607
0.08489999999999975,24422.335371038127
0.08499999999999996,24546.57899941419
0.08509999999999973,24671.133519541032
0.08519999999999994,24795.99091649742
0.08529999999999971,24921.14300434114
0.08539999999999992,25046.581427041372
0.08549999999999969,25172.297659568896
0.0855999999999999,25298.283009146224
0.08569999999999967,25424.5286166604
0.08579999999999988,25551.025458239717
0.08589999999999964,25677.76434699639
0.08599999999999985,25804.735934936212
0.08609999999999962,25931.93071503647
0.08619999999999983,26059.339023492765
0.0862999999999996,26186.95104213504
0.08639999999999981,26314.75680101286
0.08650000000000002,26442.746181149687
0.08659999999999979,26570.908917465647
0.0867,26699.2346018677
0.08679999999999977,26827.71268650567
0.08689999999999998,26956.332487192685
0.08699999999999974,27085.083186987722
0.08709999999999996,27213.953839937793
0.08719999999999972,27342.933374977172
0.08729999999999993,27472.01059997992
0.0873999999999997,27601.174205962572
0.08749999999999991,27730.412771432577
0.08759999999999968,27859.714766878482
0.08769999999999989,27989.06855939692
0.08779999999999966,28118.462417451356
0.08789999999999987,28247.884515757192
0.08799999999999963,28377.322940287268
0.08809999999999985,28506.765693391942
0.08819999999999961,28636.200699027304
0.08829999999999982,28765.61580808445
0.08840000000000003,28894.998803813287
0.0884999999999998,29024.337407333274
0.08860000000000001,29153.619283223703
0.08869999999999978,29282.832045186027
0.08879999999999999,29411.963261769833
0.08889999999999976,29541.00046215471
0.08899999999999997,29669.9311419795
0.08909999999999973,29798.74276921074
0.08919999999999995,29927.42279004157
0.08929999999999971,30055.958634812592
0.08939999999999992,30184.337723945966
0.08949999999999969,30312.547473883875
0.0895999999999999,30440.5753030229
0.08969999999999967,30568.40863763555
0.08979999999999988,30696.03491776989
0.08989999999999965,30823.44160311912
0.08999999999999986,30950.616178852288
0.09009999999999962,31077.546161397724
0.09019999999999984,31204.219104171258
0.0902999999999996,31330.62260324062
0.09039999999999981,31456.744302918392
0.09050000000000002,31582.571901275674
0.09059999999999979,31708.09315556901
0.0907,31833.295887573422
0.09079999999999977,31958.167988814326
0.09089999999999998,32082.697425691884
0.09099999999999975,32206.87224449103
0.09109999999999996,32330.680576271585
0.09119999999999973,32454.110641632284
0.09129999999999994,32577.15075534351
0.0913999999999997,32699.789330843414
0.09149999999999991,32822.01488459303
0.09159999999999968,32943.816040285645
0.09169999999999989,33065.181532907016
0.09179999999999966,33186.10021264221
0.09189999999999987,33306.56104862602
0.09199999999999964,33426.55313253446
0.09209999999999985,33546.065682014254
0.09219999999999962,33665.08804394902
0.09229999999999983,33783.60969755946
0.09240000000000004,33901.62025733727
0.0924999999999998,34019.10947581069
0.09260000000000002,34136.067246142135
0.09269999999999978,34252.48360455684
0.0928,34368.348732603205
0.09289999999999976,34483.652959244566
0.09299999999999997,34598.38676278392
0.09309999999999974,34712.540772621796
0.09319999999999995,34826.10577084972
0.09329999999999972,34939.07269367964
0.09339999999999993,35051.43263271229
0.0934999999999997,35163.176836045925
0.0935999999999999,35274.29670922841
0.09369999999999967,35384.78381605491
0.09379999999999988,35494.62987921429
0.09389999999999965,35603.82678078734
0.09399999999999986,35712.36656259939
0.09409999999999963,35820.24142643222
0.09419999999999984,35927.44373409714
0.0942999999999996,36033.966007374525
0.09439999999999982,36139.800927822194
0.09450000000000003,36244.94133645823
0.0945999999999998,36349.38023332038
0.0947,36453.11077690863
0.09479999999999977,36556.12628351264
0.09489999999999998,36658.42022643042
0.09499999999999975,36759.986235081
0.09509999999999996,36860.81809401694
0.09519999999999973,36960.90974183974
0.09529999999999994,37060.255270023656
0.09539999999999971,37158.84892165156
0.09549999999999992,37256.685090067534
0.09559999999999969,37353.75831745089
0.0956999999999999,37450.063293315325
0.09579999999999966,37545.594852938484
0.09589999999999987,37640.34797572465
0.09599999999999964,37734.317783507126
0.09609999999999985,37827.4995387914
0.09619999999999962,37919.888642946826
0.09629999999999983,38011.480634347194
0.0963999999999996,38102.27118646729
0.09649999999999981,38192.2561059366
0.09660000000000002,38281.43133055655
0.09669999999999979,38369.79292728243
0.0968,38457.33709017597
0.09689999999999976,38544.06013833005
0.09699999999999998,38629.95851377043
0.09709999999999974,38715.0287793368
0.09719999999999995,38799.26761654714
0.09729999999999972,38882.67182344804
0.09739999999999993,38965.23831245373
0.0974999999999997,39046.96410817765
0.09759999999999991,39127.846345257945
0.09769999999999968,39207.88226618132
0.09779999999999989,39287.06921910597
0.09789999999999965,39365.404655687824
0.09799999999999986,39442.88612891056
0.09809999999999963,39519.511290924
0.09819999999999984,39595.27789089039
0.09829999999999961,39670.18377284356
0.09839999999999982,39744.226873559775
0.09850000000000003,39817.4052204453
0.0985999999999998,39889.71692943953
0.09870000000000001,39961.16020293815
0.09879999999999978,40031.7333277355
0.09889999999999999,40101.434672989395
0.09899999999999975,40170.26268820894
0.09909999999999997,40238.21590126678
0.09919999999999973,40305.29291643769
0.09929999999999994,40371.4924124638
0.09939999999999971,40436.81314064835
0.09949999999999992,40501.253922978176
0.09959999999999969,40564.81365027715
0.0996999999999999,40627.49128039007
0.09979999999999967,40689.28583639941
0.09989999999999988,40750.19640487358
0.09999999999999964,40810.22213415046
0.10009999999999986,40869.36223265321
0.10019999999999962,40927.61596724284
0.10029999999999983,40984.98266160466
0.1003999999999996,41041.4616946718
0.10049999999999981,41097.052499084384
0.10060000000000002,41151.754559686146
0.10069999999999979,41205.567412057935
0.1008,41258.49064108939
0.10089999999999977,41310.52387958797
0.10099999999999998,41361.66680692667
0.10109999999999975,41411.91914773015
0.10119999999999996,41461.280670599604
0.10129999999999972,41509.751186876936
0.10139999999999993,41557.330549447215
0.1014999999999997,41604.01865158168
0.10159999999999991,41649.81542581881
0.10169999999999968,41694.72084288623
0.10179999999999989,41738.73491066125
0.10189999999999966,41781.857673171864
0.10199999999999987,41824.08920963668
0.10209999999999964,41865.42963354572
0.10219999999999985,41905.87909177994
0.10229999999999961,41945.4377637718
0.10239999999999982,41984.105860704556
0.10250000000000004,42021.88362475234
0.1025999999999998,42058.77132835955
0.10270000000000001,42094.76927356042
0.10279999999999978,42129.87779133847
0.10289999999999999,42164.097241025374
0.10299999999999976,42197.42800974032
0.10309999999999997,42229.87051186832
0.10319999999999974,42261.42518857912
0.10329999999999995,42292.09250738521
0.10339999999999971,42321.87296173989
0.10349999999999993,42350.76707067468
0.10359999999999969,42378.77537847671
0.1036999999999999,42405.89845440535
0.10379999999999967,42432.13689244905
0.10389999999999988,42457.49131112074
0.10399999999999965,42481.96235329385
0.10409999999999986,42505.55068607688
0.10419999999999963,42528.25700072833
0.10429999999999984,42550.08201261047
0.1043999999999996,42571.02646118302
0.10449999999999982,42591.091110035944
0.10460000000000003,42610.27674696209
0.1046999999999998,42628.58418406896
0.1048,42646.01425793048
0.10489999999999977,42662.56782977753
0.10499999999999998,42678.245785728715
0.10509999999999975,42693.049037060184
0.10519999999999996,42706.97852051514
0.10529999999999973,42720.03519865326
0.10539999999999994,42732.22006023904
0.1054999999999997,42743.5341206703
0.10559999999999992,42753.978422446155
0.10569999999999968,42763.55403567466
0.1057999999999999,42772.26205862032
0.10589999999999966,42780.103618291134
0.10599999999999987,42787.07987106539
0.10609999999999964,42793.19200335854
0.10619999999999985,42798.44123232948
0.10629999999999962,42802.82880662726
0.10639999999999983,42806.35600717681
0.1064999999999996,42809.02414800541
0.1065999999999998,42810.834577108304
0.10670000000000002,42811.78867735459
0.10679999999999978,42811.88786743297
0.1069,42811.133602837035
0.10699999999999976,42809.52737689044
0.10709999999999997,42807.07072181209
0.10719999999999974,42803.765209820536
0.10729999999999995,42799.612454278584
0.10739999999999972,42794.6141108767
0.10749999999999993,42788.771878856336
0.1075999999999997,42782.08750227233
0.1076999999999999,42774.56277129435
0.10779999999999967,42766.199523547606
0.10789999999999988,42756.99964549161
0.10799999999999965,42746.965073838284
0.10809999999999986,42736.09779700738
0.10819999999999963,42724.39985662064
0.10829999999999984,42711.87334903308
0.10839999999999961,42698.52042690169
0.10849999999999982,42684.34330079063
0.10860000000000003,42669.34424081359
0.1086999999999998,42653.525578310895
0.10880000000000001,42636.88970756335
0.10889999999999977,42619.43908753944
0.10899999999999999,42601.17624367783
0.10909999999999975,42582.103769702575
0.10919999999999996,42562.22432947152
0.10929999999999973,42541.54065885644
0.10939999999999994,42520.055567654104
0.10949999999999971,42497.77194152775
0.10959999999999992,42474.69274397746
0.10969999999999969,42450.821018338764
0.1097999999999999,42426.15988980829
0.10989999999999966,42400.71256749499
0.10999999999999988,42374.48234649567
0.11009999999999964,42347.47260999438
0.11019999999999985,42319.68683138226
0.11029999999999962,42291.1285763991
0.11039999999999983,42261.80150529171
0.1104999999999996,42231.70937499062
0.11059999999999981,42200.856041300794
0.11070000000000002,42169.24546110609
0.11079999999999979,42136.88169458462
0.1109,42103.768907433274
0.11099999999999977,42069.91137309914
0.11109999999999998,42035.31347501562
0.11119999999999974,41999.979708840605
0.11129999999999995,41963.91468469491
0.11139999999999972,41927.12312939728
0.11149999999999993,41889.60988869415
0.1115999999999997,41851.379929481496
0.11169999999999991,41812.43834201461
0.11179999999999968,41772.790342104774
0.11189999999999989,41732.44127329749
0.11199999999999966,41691.3966090312
0.11209999999999987,41649.661954771254
0.11219999999999963,41607.24305011744
0.11229999999999984,41564.14577088006
0.11239999999999961,41520.37613112216
0.11249999999999982,41475.94028516315
0.11260000000000003,41430.844529540984
0.1126999999999998,41385.095304928254
0.11280000000000001,41338.69919799888
0.11289999999999978,41291.66294324059
0.11299999999999999,41243.99342470973
0.11309999999999976,41195.69767772427
0.11319999999999997,41146.7828904898
0.11329999999999973,41097.25640565589
0.11339999999999995,41047.125721796416
0.11349999999999971,40996.39849481157
0.11359999999999992,40945.08253924533
0.11369999999999969,40893.185829515416
0.1137999999999999,40840.716501050185
0.11389999999999967,40787.68285132894
0.11399999999999988,40734.09334082024
0.11409999999999965,40679.95659381503
0.11419999999999986,40625.28139914887
0.11429999999999962,40570.07671081045
0.11439999999999984,40514.351648430325
0.1144999999999996,40458.11549764751
0.11459999999999981,40401.377710348585
0.11470000000000002,40344.14790477571
0.11479999999999979,40286.435865499916
0.1149,40228.25154325524
0.11499999999999977,40169.60505463087
0.11509999999999998,40110.50668161725
0.11519999999999975,40050.966871003155
0.11529999999999996,39990.99623362054
0.11539999999999973,39930.60554343433
0.11549999999999994,39869.80573647415
0.1155999999999997,39808.607909606166
0.11569999999999991,39747.02331914221
0.11579999999999968,39685.06337928478
0.11589999999999989,39622.73966040558
0.11599999999999966,39560.063887156924
0.11609999999999987,39497.04793641452
0.11619999999999964,39433.70383505091
0.11629999999999985,39370.0437575393
0.11639999999999961,39306.08002338726
0.11649999999999983,39241.82509440098
0.11659999999999959,39177.29157178047
0.1166999999999998,39112.49219304655
0.11680000000000001,39047.43982880105
0.11689999999999978,38982.14747932188
0.11699999999999999,38916.62827099492
0.11709999999999976,38850.89545258533
0.11719999999999997,38784.96239135097
0.11729999999999974,38718.84256900114
0.11739999999999995,38652.549577504105
0.11749999999999972,38586.09711474743
0.11759999999999993,38519.49898005561
0.1176999999999997,38452.76906956918
0.1177999999999999,38385.921371491
0.11789999999999967,38318.96996120427
0.11799999999999988,38251.928996268725
0.11809999999999965,38184.81271130072
0.11819999999999986,38117.63541274339
0.11829999999999963,38050.411473534026
0.11839999999999984,37983.15532767491
0.1184999999999996,37915.881464715436
0.11859999999999982,37848.60442415247
0.11870000000000003,37781.33878975707
0.1187999999999998,37714.09918383499
0.1189,37646.90026142916
0.11899999999999977,37579.75670447237
0.11909999999999998,37512.68321589881
0.11919999999999975,37445.694513722105
0.11929999999999996,37378.80532508947
0.11939999999999973,37312.030380319455
0.11949999999999994,37245.38440693282
0.1195999999999997,37178.88212368479
0.11969999999999992,37112.53823460728
0.11979999999999968,37046.367423069925
0.1198999999999999,36980.38434586812
0.11999999999999966,36914.60362734686
0.12009999999999987,36849.039853568334
0.12019999999999964,36783.707566531935
0.12029999999999985,36718.62125845416
0.12039999999999962,36653.795366116625
0.12049999999999983,36589.24426528942
0.1205999999999996,36524.98226523803
0.12069999999999981,36461.02360331967
0.12080000000000002,36397.38243967745
0.12089999999999979,36334.0728520372
0.121,36271.108830615114
0.12109999999999976,36208.504273140665
0.12119999999999997,36146.272980001326
0.12129999999999974,36084.428649514055
0.12139999999999995,36022.98487332859
0.12149999999999972,35961.95513196702
0.12159999999999993,35901.352790504105
0.1216999999999997,35841.19109439199
0.12179999999999991,35781.4831654329
0.12189999999999968,35722.24199790291
0.12199999999999989,35663.48045482898
0.12209999999999965,35605.21126442306
0.12219999999999986,35547.44701667292
0.12229999999999963,35490.200160093984
0.12239999999999984,35433.48299864039
0.12249999999999961,35377.307688779096
0.12259999999999982,35321.686236724876
0.12270000000000003,35266.63049583838
0.1227999999999998,35212.15216418537
0.12290000000000001,35158.262782257945
0.12299999999999978,35104.97373085552
0.12309999999999999,35052.29622912557
0.12319999999999975,35000.241332761725
0.12329999999999997,34948.819932358
0.12339999999999973,34898.04275191639
0.12349999999999994,34847.920347506086
0.12359999999999971,34798.463106071606
0.12369999999999992,34749.681244386455
0.12379999999999969,34701.5848081503
0.1238999999999999,34654.18367122471
0.12399999999999967,34607.487535006294
0.12409999999999988,34561.50592793092
0.12419999999999964,34516.24820510797
0.12429999999999986,34471.72354807799
0.12439999999999962,34427.94096469216
0.12449999999999983,34384.909289106945
0.1245999999999996,34342.63718189198
0.12469999999999981,34301.13313024473
0.12480000000000002,34260.40544830917
0.12489999999999979,34220.46227759228
0.125,34181.31158747531
0.12509999999999977,34142.96117581407
0.12519999999999998,34105.41866962428
0.12529999999999974,34068.69152584697
0.12539999999999996,34032.78703218899
0.12549999999999972,33997.712308034934
0.12559999999999993,33963.47430542445
0.1256999999999997,33930.07981009179
0.1257999999999999,33897.53544256141
0.12589999999999968,33865.84765929702
0.1259999999999999,33835.022753897014
0.12609999999999966,33805.06685833492
0.12619999999999987,33775.98594423729
0.12629999999999963,33747.78582419793
0.12639999999999985,33720.47215312085
0.1264999999999996,33694.05042959103
0.12659999999999982,33668.52599726638
0.12670000000000003,33643.904046288735
0.1267999999999998,33620.189614708564
0.1269,33597.38758992067
0.12699999999999978,33575.50271010655
0.1271,33554.5395656801
0.12719999999999976,33534.502600733176
0.12729999999999997,33515.39611447732
0.12739999999999974,33497.22426267902
0.12749999999999995,33479.99105908416
0.1275999999999997,33463.70037683028
0.12769999999999992,33448.35594984176
0.1277999999999997,33433.96137420705
0.1278999999999999,33420.52010953308
0.12799999999999967,33408.03548027644
0.12809999999999988,33396.51067704659
0.12819999999999965,33385.948757880986
0.12829999999999986,33376.35264948727
0.12839999999999963,33367.725148452766
0.12849999999999984,33360.06892241709
0.1285999999999996,33353.38651120763
0.12869999999999981,33347.6803279344
0.12880000000000003,33342.9526600439
0.1288999999999998,33339.205670329065
0.129,33336.44139789448
0.12909999999999977,33334.66175907494
0.12919999999999998,33333.86854830632
0.12929999999999975,33334.06343894707
0.12939999999999996,33335.24798404899
0.12949999999999973,33337.42361707683
0.12959999999999994,33340.591652574716
0.1296999999999997,33344.7532867796
0.12979999999999992,33349.909598179314
0.12989999999999968,33356.061548016325
0.1299999999999999,33363.20998073439
0.13009999999999966,33371.35562436984
0.13019999999999987,33380.49909088431
0.13029999999999964,33390.640876441365
0.13039999999999985,33401.78136162378
0.13049999999999962,33413.92081159362
0.13059999999999983,33427.05937619298
0.1306999999999996,33441.19708998709
0.1307999999999998,33456.333872248055
0.13090000000000002,33472.469526880275
0.13099999999999978,33489.603742287494
0.1311,33507.736091181476
0.13119999999999976,33526.86603033291
0.13129999999999997,33546.992900264464
0.13139999999999974,33568.11592488703
0.13149999999999995,33590.23421107892
0.13159999999999972,33613.34674820969
0.13169999999999993,33637.45240760804
0.1317999999999997,33662.549941975885
0.1318999999999999,33688.637984748144
0.13199999999999967,33715.71504940068
0.13209999999999988,33743.77952870555
0.13219999999999965,33772.82969393729
0.13229999999999986,33802.86369402856
0.13239999999999963,33833.8795546789
0.13249999999999984,33865.87517741638
0.1325999999999996,33898.84833861493
0.13269999999999982,33932.79668846768
0.13280000000000003,33967.71774991933
0.1328999999999998,34003.6089175582
0.133,34040.46745647067
0.13309999999999977,34078.290501059586
0.13319999999999999,34117.075053829045
0.13329999999999975,34156.81798413754
0.13339999999999996,34197.51602692184
0.13349999999999973,34239.16578139419
0.13359999999999994,34281.76370971492
0.1336999999999997,34325.30613564409
0.13379999999999992,34369.789243173385
0.13389999999999969,34415.20907514293
0.1339999999999999,34461.56153184399
0.13409999999999966,34508.84236961287
0.13419999999999987,34557.04719941682
0.13429999999999964,34606.171485437604
0.13439999999999985,34656.2105436538
0.13449999999999962,34707.1595404274
0.13459999999999983,34759.013491096644
0.1346999999999996,34811.76725858028
0.1347999999999998,34865.41555199544
0.13490000000000002,34919.95292529467
0.1349999999999998,34975.373775924665
0.1351,35031.67234351173
0.13519999999999976,35088.842708577795
0.13529999999999998,35146.87879129121
0.13539999999999974,35205.77435025662
0.13549999999999995,35265.52298134824
0.13559999999999972,35326.11811659139
0.13569999999999993,35387.55302309603
0.1357999999999997,35449.82080204788
0.1358999999999999,35512.914387760364
0.13599999999999968,35576.82654679364
0.1360999999999999,35641.54987714354
0.13619999999999965,35707.07680750716
0.13629999999999987,35773.399596627496
0.13639999999999963,35840.510332724116
0.13649999999999984,35908.40093301222
0.1365999999999996,35977.0631433169
0.13669999999999982,36046.488537785386
0.13680000000000003,36116.66851870323
0.1368999999999998,36187.59431641771
0.137,36259.25698937372
0.13709999999999978,36331.64742426615
0.1372,36404.75633631274
0.13729999999999976,36478.57426965207
0.13739999999999997,36553.091597869876
0.13749999999999973,36628.2985246583
0.13759999999999994,36704.1850846108
0.1376999999999997,36780.74114415752
0.13779999999999992,36857.95640264257
0.1378999999999997,36935.820393548434
0.1379999999999999,37014.322485867946
0.13809999999999967,37093.451885628994
0.13819999999999988,37173.19763757192
0.13829999999999965,37253.54862698381
0.13839999999999986,37334.493581689596
0.13849999999999962,37416.02107420314
0.13859999999999983,37498.11952403817
0.1386999999999996,37580.7772001811
0.1387999999999998,37663.98222372544
0.13890000000000002,37747.72257066857
0.1389999999999998,37831.98607487042
0.1391,37916.76043117386
0.13919999999999977,38002.03319868592
0.13929999999999998,38087.791804218374
0.13939999999999975,38174.02354588672
0.13949999999999996,38260.71559686455
0.13959999999999972,38347.85500929244
0.13969999999999994,38435.428718337076
0.1397999999999997,38523.423546399004
0.1398999999999999,38611.82620746406
0.13999999999999968,38700.62331159608
0.1400999999999999,38789.801369565204
0.14019999999999966,38879.34679760866
0.14029999999999987,38969.24592231758
0.14039999999999964,39059.48498564595
0.14049999999999985,39150.05015003466
0.14059999999999961,39240.9275036459
0.14069999999999983,39332.10306570078
0.1407999999999996,39423.56279191398
0.1408999999999998,39515.29258001835
0.14100000000000001,39607.278275372286
0.14109999999999978,39699.505676642686
0.1412,39791.96054155567
0.14129999999999976,39884.62859270736
0.14139999999999997,39977.49552342637
0.14149999999999974,40070.547003680374
0.14159999999999995,40163.76868601774
0.14169999999999972,40257.14621153649
0.14179999999999993,40350.66521587141
0.1418999999999997,40444.3113351912
0.1419999999999999,40538.07021219652
0.14209999999999967,40631.92750211095
0.14219999999999988,40725.86887865531
0.14229999999999965,40819.88003999785
0.14239999999999986,40913.94671467048
0.14249999999999963,41008.054667443714
0.14259999999999984,41102.189705151155
0.1426999999999996,41196.337682455945
0.14279999999999982,41290.484507550515
0.14290000000000003,41384.61614778229
0.1429999999999998,41478.71863519724
0.1431,41572.77807199406
0.14319999999999977,41666.78063588191
0.14329999999999998,41760.71258533441
0.14339999999999975,41854.560264733474
0.14349999999999996,41948.31010939657
0.14359999999999973,42041.94865048138
0.14369999999999994,42135.46251976202
0.1437999999999997,42228.83845427171
0.14389999999999992,42322.06330080624
0.14399999999999968,42415.124020284595
0.1440999999999999,42508.00769196088
0.14419999999999966,42600.70151748553
0.14429999999999987,42693.19282481031
0.14439999999999964,42785.46907193522
0.14449999999999985,42877.51785049389
0.14459999999999962,42969.32688917509
0.14469999999999983,43060.884056978524
0.1447999999999996,43152.177366302916
0.1448999999999998,43243.1949758651
0.14500000000000002,43333.9251934494
0.14509999999999978,43424.35647848631
0.1452,43514.47744446066
0.14529999999999976,43604.276861148974
0.14539999999999997,43693.74365668659
0.14549999999999974,43782.866919465436
0.14559999999999995,43871.63589986295
0.14569999999999972,43960.040011804645
0.14579999999999993,44048.06883416047
0.1458999999999997,44135.71211197811
0.1459999999999999,44222.95975755465
0.14609999999999967,44309.801851349584
0.14619999999999989,44396.22864274107
0.14629999999999965,44482.23055062938
0.14639999999999986,44567.798163889354
0.14649999999999963,44652.922241676104
0.14659999999999984,44737.5937135869
0.1466999999999996,44821.80367968296
0.14679999999999982,44905.543410374994
0.14690000000000003,44988.80434617582
0.1469999999999998,45071.57809732503
0.1471,45153.85644328824
0.14719999999999978,45235.63133213707
0.1473,45316.89487981203
0.14739999999999975,45397.63936927412
0.14749999999999996,45477.857249548426
0.14759999999999973,45557.54113466504
0.14769999999999994,45636.683802500585
0.1477999999999997,45715.2781935259
0.14789999999999992,45793.31740946302
0.1479999999999997,45870.794711857096
0.1480999999999999,45947.70352056634
0.14819999999999967,46024.03741217567
0.14829999999999988,46099.79011833715
0.14839999999999964,46174.95552404179
0.14849999999999985,46249.527665827765
0.14859999999999962,46323.50072992734
0.14869999999999983,46396.86905035893
0.1487999999999996,46469.62710696582
0.1488999999999998,46541.769523407536
0.14900000000000002,46613.29106510596
0.1490999999999998,46684.186637151564
0.1492,46754.45128217165
0.14929999999999977,46824.080178166114
0.14939999999999998,46893.068636311924
0.14949999999999974,46961.41209874186
0.14959999999999996,47029.10613629886
0.14969999999999972,47096.14644627093
0.14979999999999993,47162.52885010778
0.1498999999999997,47228.24929112356
0.1499999999999999,47293.303832187885
0.15009999999999968,47357.68865340769
0.1501999999999999,47421.400049803255
0.15029999999999966,47484.43442897994
0.15039999999999987,47546.788308798954
0.15049999999999963,47608.458315048236
0.15059999999999985,47669.44117911748
0.1506999999999996,47729.73373567706
0.15079999999999982,47789.33292036531
0.1508999999999996,47848.235767483406
0.1509999999999998,47906.439407702346
0.1511,47963.941065781044
0.15119999999999978,48020.73805829981
0.1513,48076.82779140811
0.15139999999999976,48132.207758590084
0.15149999999999997,48186.87553844786
0.15159999999999973,48240.82879250447
0.15169999999999995,48294.065263027514
0.1517999999999997,48346.58277087447
0.15189999999999992,48398.37921336063
0.1519999999999997,48449.45256215058
0.1520999999999999,48499.80086117451
0.15219999999999967,48549.42222456937
0.15229999999999988,48598.314834646546
0.15239999999999965,48646.47693988524
0.15249999999999986,48693.90685295437
0.15259999999999962,48740.60294876064
0.15269999999999984,48786.56366252657
0.1527999999999996,48831.78748789558
0.1528999999999998,48876.27297506726
0.15300000000000002,48920.018728961186
0.1530999999999998,48963.02340741076
0.1532,49005.285719386724
0.15329999999999977,49046.80442325098
0.15339999999999998,49087.57832503997
0.15349999999999975,49127.606276778875
0.15359999999999996,49166.88717482591
0.15369999999999973,49205.4199582471
0.15379999999999994,49243.20360722152
0.1538999999999997,49280.23714147644
0.15399999999999991,49316.51961875364
0.15409999999999968,49352.05013330485
0.1541999999999999,49386.82781441853
0.15429999999999966,49420.85182497573
0.15439999999999987,49454.12136003637
0.15449999999999964,49486.63564545478
0.15459999999999985,49518.39393652527
0.15469999999999962,49549.39551665657
0.15479999999999983,49579.639696075916
0.1548999999999996,49609.12581056128
0.1549999999999998,49637.85322020298
0.15510000000000002,49665.821308193204
0.15519999999999978,49693.029479643905
0.1553,49719.47716043264
0.15539999999999976,49745.163796075525
0.15549999999999997,49770.0888506282
0.15559999999999974,49794.25180561302
0.15569999999999995,49817.652158973775
0.15579999999999972,49840.289424056165
0.15589999999999993,49862.16312861476
0.1559999999999997,49883.27281384561
0.1560999999999999,49903.61803344425
0.15619999999999967,49923.198352689215
0.15629999999999988,49942.01334755043
0.15639999999999965,49960.06260382148
0.15649999999999986,49977.34571627719
0.15659999999999963,49993.86228785417
0.15669999999999984,50009.61192885589
0.1567999999999996,50024.59425618047
0.15689999999999982,50038.80889257174
0.15700000000000003,50052.255465893104
0.1570999999999998,50064.93360842376
0.1572,50076.84295617724
0.15729999999999977,50087.98314824181
0.15739999999999998,50098.353826142185
0.15749999999999975,50107.95463322318
0.15759999999999996,50116.785214053685
0.15769999999999973,50124.845213852175
0.15779999999999994,50132.13427793249
0.1578999999999997,50138.65205116968
0.15799999999999992,50144.39817748629
0.15809999999999969,50149.37229935821
0.1581999999999999,50153.57405734036
0.15829999999999966,50157.00308961176
0.15839999999999987,50159.65903153945
0.15849999999999964,50161.54151526166
0.15859999999999985,50162.65016928975
0.15869999999999962,50162.98461812858
0.15879999999999983,50162.54448191559
0.1588999999999996,50161.32937607752
0.1589999999999998,50159.33891100597
0.15910000000000002,50156.57269175
0.1591999999999998,50153.03031772728
0.1593,50148.71138245249
0.15939999999999976,50143.61547328308
0.15949999999999998,50137.742171182574
0.15959999999999974,50131.091050501134
0.15969999999999995,50123.66167877315
0.15979999999999972,50115.45361653221
0.15989999999999993,50106.466417142394
0.1599999999999997,50096.69962664712
0.1600999999999999,50086.152783634294
0.16019999999999968,50074.82541911865
0.1602999999999999,50062.71705644052
0.16039999999999965,50049.827211181226
0.16049999999999986,50036.155391095424
0.16059999999999963,50021.70109605945
0.16069999999999984,50006.463818037024
0.1607999999999996,49990.44304106108
0.16089999999999982,49973.63824123213
0.16100000000000003,49956.04888673344
0.1610999999999998,49937.67443786281
0.1612,49918.514347080716
0.16129999999999978,49898.56805907595
0.1614,49877.83501084677
0.16149999999999975,49856.314631800065
0.16159999999999997,49834.00634386645
0.16169999999999973,49810.909561633045
0.16179999999999994,49787.02369249288
0.1618999999999997,49762.34813681143
0.16199999999999992,49736.8822881106
0.1620999999999997,49710.6255332697
0.1621999999999999,49683.57725274432
0.16229999999999967,49655.73682080266
0.16239999999999988,49627.10360577936
0.16249999999999964,49597.67697034731
0.16259999999999986,49567.45627180785
0.16269999999999962,49536.44086239848
0.16279999999999983,49504.630089619954
0.1628999999999996,49472.02329658067
0.1629999999999998,49438.61982236096
0.16310000000000002,49404.41900239538
0.1631999999999998,49369.42016887502
0.1633,49333.62265116844
0.16339999999999977,49297.02577626262
0.16349999999999998,49259.62886922345
0.16359999999999975,49221.43125367637
0.16369999999999996,49182.43225230726
0.16379999999999972,49142.63118738416
0.16389999999999993,49102.027381299136
0.1639999999999997,49060.620157131554
0.1640999999999999,49018.408839232885
0.16419999999999968,48975.39275383245
0.1642999999999999,48931.57122966594
0.16439999999999966,48886.94359862494
0.16449999999999987,48841.50919642994
0.16459999999999964,48795.26736332517
0.16469999999999985,48748.21744479723
0.1647999999999996,48700.358792316416
0.16489999999999982,48651.69076410203
0.1649999999999996,48602.21272591136
0.1650999999999998,48551.92405185297
0.1652,48500.824125224535
0.16529999999999978,48448.91233937572
0.1654,48396.188098595696
0.16549999999999976,48342.65081902646
0.16559999999999997,48288.299929601926
0.16569999999999974,48233.1348730129
0.16579999999999995,48177.1551066988
0.16589999999999971,48120.36010386536
0.16599999999999993,48062.74935453009
0.1660999999999997,48004.322366594286
0.1661999999999999,47945.07866694316
0.16629999999999967,47885.0178025735
0.16639999999999988,47824.139341749455
0.16649999999999965,47762.442875186505
0.16659999999999986,47699.92801726451
0.16669999999999963,47636.594407268916
0.16679999999999984,47572.44171066197
0.1668999999999996,47507.46962038219
0.16699999999999982,47441.67785817394
0.16710000000000003,47375.0661759466
